order_id,date,day_of_week,time_of_day,item_name,category,quantity,unit_price,total_price,payment_method,server,table_number,discount_applied
1049,2024-01-15,Monday,Evening,Spring Rolls,Starters,2,900.0,1800.0,Cash,Blessing,,False
1345,2024-03-06,Wednesday,Afternoon,Zobo,Drinks,2,400.0,800.0,Card,Chukwu,3.0,False
1236,2024-02-16,Friday,Afternoon,Egusi Soup,Mains,1,1500.0,1500.0,Card,Emeka,,False
1253,2024-02-20,Tuesday,Afternoon,Zobo,Drinks,2,400.0,800.0,Transfer,Amaka,10.0,False
1022,2024-01-09,Tuesday,Afternoon,Jollof Rice,mains,3,1800.0,4860.0,Cash,Amaka,,True
1314,2024-03-01,Friday,Morning,Pounded Yam,Mains,1,2200.0,N2200,Transfer,Blessing,13.0,False
1460,28/03/2024,Thursday,Afternoon,Puff Puff,Desserts,1,450.0,450.0,Card,Emeka,1.0,False
1161,2024-02-03,Saturday,Afternoon,Zobo,Drinks,1,400.0,400.0,Card,Chukwu,8.0,False
1277,2024-02-24,Saturday,Evening,Egusi Soup,Mains,2,1500.0,3000.0,Card,Amaka,,False
1444,2024-03-23,Saturday,Evening,Pounded Yam,Mains,1,2200.0,2200.0,Cash,Emeka,10.0,False
1192,09/02/2024,Friday,Morning,Beef Suya,Starters,5,1100.0,5500.0,Card,Emeka,9.0,False
1386,2024-03-11,Monday,Afternoon,Chin Chin,Desserts,3,500.0,1500.0,Cash,Chukwu,11.0,False
1294,2024-02-27,Tuesday,Morning,Zobo,Drinks,2,400.0,800.0,Card,Chukwu,13.0,False
1414,2024-03-16,Saturday,Morning,Egusi Soup,Mains,4,1500.0,6000.0,Transfer,Blessing,13.0,False
1492,2024-04-04,Thursday,Evening,Fried Plantain,Starters,1,800.0,800.0,Card,Amaka,,False
1344,2024-03-06,Wednesday,Evening,Chin Chin,Desserts,1,500.0,500.0,Card,Chukwu,,False
1258,2024-02-20,Tuesday,Afternoon,Chapman,Drinks,1,600.0,600.0,Transfer,Emeka,10.0,False
1309,2024-02-29,Thursday,Morning,Jollof Rice,Mains,1,1800.0,1800.0,Transfer,Chukwu,,False
1150,2024-02-01,Thursday,Evening,Pounded Yam,Mains,2,2200.0,4400.0,Cash,Emeka,14.0,False
1131,2024-01-29,Monday,Morning,Fresh Juice,Drinks,1,700.0,700.0,Cash,Emeka,14.0,False
1152,2024-02-01,Thursday,Evening,Fresh Juice,Drinks,2,700.0,1400.0,Cash,Amaka,9.0,False
1360,2024-03-08,Friday,Afternoon,Puff Puff,Desserts,1,450.0,N450,Transfer,Emeka,15.0,False
1100,2024-01-23,Tuesday,Afternoon,Pounded Yam,Mains,4,2200.0,,Cash,Blessing,,False
1373,2024-03-09,Saturday,Morning,Beef Suya,Starters,2,1100.0,2200.0,Cash,Emeka,2.0,False
1088,2024-01-22,Monday,Evening,Pounded Yam,Mains,1,2200.0,2200.0,Cash,Emeka,13.0,False
1459,2024-03-27,Wednesday,Morning,Jollof Rice,Mains,2,1800.0,3600.0,Cash,Emeka,13.0,False
1331,2024-03-05,Tuesday,Afternoon,Egusi Soup,Mains,2,1500.0,3000.0,Cash,Blessing,12.0,False
1215,2024-02-11,Sunday,Evening,Egusi Soup,Mains,1,1500.0,1350.0,Cash,Emeka,,True
1467,2024-03-30,Saturday,Evening,Chapman,Drinks,1,600.0,600.0,Cash,Amaka,,False
1122,2024-01-27,Saturday,Evening,Zobo,Drinks,2,400.0,800.0,Cash,Emeka,,False
1021,2024-01-09,Tuesday,Evening,Jollof Rice,Mains,2,1800.0,3600.0,Cash,Chukwu,6.0,False
1072,2024-01-19,Friday,Afternoon,Jollof Rice,Mains,1,1800.0,1800.0,Cash,Blessing,3.0,False
1107,2024-01-25,Thursday,Morning,Spring Rolls,Starters,3,900.0,,Cash,Emeka,8.0,False
1271,2024-02-23,Friday,Afternoon,Puff Puff,Desserts,2,450.0,900.0,Card,Amaka,11.0,False
1436,22/03/2024,Friday,Morning,Fresh Juice,Drinks,3,700.0,2100.0,Card,Blessing,1.0,False
1103,2024-01-24,Wednesday,Morning,Egusi Soup,Mains,1,1500.0,1500.0,Cash,Amaka,5.0,False
